Date,Open,High,Low,Close,Adj Close,Volume,Movements
13/02/2023,40.009998,40.470001,39.880001,40.32,37.51899,14486000,0.310002
14/02/2023,40.459999,40.580002,39.91,40.330002,37.528294,12292400,-0.129997
15/02/2023,40.23,40.400002,40.099998,40.380001,37.574825,11265200,0.150001
16/02/2023,40.060001,40.209999,39.700001,39.84,37.072334,16625900,-0.220001
17/02/2023,39.84,40.389999,39.66,40.220001,37.425934,15029200,0.380001
21/02/2023,39.900002,39.98,39.16,39.200001,36.476795,17805500,-0.700001
22/02/2023,39.380001,39.59,39.029999,39.279999,36.551235,15086800,-0.100002
23/02/2023,39.119999,39.32,38.52,38.529999,35.85334,16738200,-0.59
24/02/2023,38.23,38.759998,38.09,38.740002,36.048752,16431500,0.510002
27/02/2023,38.990002,39.150002,38.630001,38.880001,36.179028,14210900,-0.110001
28/02/2023,38.700001,38.970001,38.549999,38.810001,36.113892,16685300,0.11
01/03/2023,38.709999,38.709999,38.150002,38.299999,35.63932,18411700,-0.41
02/03/2023,38.099998,38.459999,37.939999,38.41,35.741676,18818900,0.310002
03/03/2023,38.439999,38.509998,38.060001,38.259998,35.602097,23407500,-0.180001
06/03/2023,38.369999,38.630001,38.049999,38.150002,35.499741,22925600,-0.219997
07/03/2023,38.099998,38.150002,37.43,37.91,35.276413,23713500,-0.189998
08/03/2023,37.799999,37.810001,37.349998,37.529999,34.92281,20295600,-0.27
09/03/2023,37.599998,37.650002,36.52,36.549999,34.010887,26506900,-1.049999
10/03/2023,36.639999,36.919998,36.41,36.68,34.131859,23940700,0.040001
13/03/2023,36.540001,37.330002,36.389999,36.540001,34.001583,21834500,0
14/03/2023,36.66,36.939999,36.5,36.880001,34.317966,22433200,0.220001
15/03/2023,36.689999,37.259998,36.52,37.060001,34.485458,21722200,0.370002
16/03/2023,36.82,36.880001,36.439999,36.580002,34.038807,29164400,-0.239998
17/03/2023,36.549999,36.830002,36.16,36.790001,34.234219,47352500,0.240002
20/03/2023,36.959999,37.709999,36.93,37.43,34.829758,19247800,0.470001
21/03/2023,37.720001,37.77,37.360001,37.740002,35.118221,16648100,0.020001
22/03/2023,37.790001,37.950001,37.290001,37.310001,34.718094,15321800,-0.48
23/03/2023,37.299999,37.630001,37.16,37.369999,34.773926,15799000,0.07
24/03/2023,37.529999,37.700001,37.25,37.66,35.043777,14957700,0.130001
27/03/2023,37.990002,38.220001,37.700001,38.049999,35.406685,14472800,0.059997
28/03/2023,38.02,38.310001,37.919998,38,35.360157,13092600,-0.02
29/03/2023,38.310001,38.509998,38.16,38.48,35.806812,12308900,0.169999
30/03/2023,38.549999,38.75,38.439999,38.66,35.974308,13918700,0.110001
31/03/2023,38.790001,39.049999,38.549999,38.889999,36.188332,22801500,0.099998
03/04/2023,39.049999,39.580002,39.02,39.220001,36.495407,19354900,0.170002
04/04/2023,39.290001,39.650002,39.209999,39.650002,36.895538,18577100,0.360001
05/04/2023,39.73,40.240002,39.57,40.110001,37.323582,23561300,0.380001
06/04/2023,39.5,39.779999,39.16,39.48,37.345337,21546600,-0.02
10/04/2023,39.209999,39.349998,38.990002,39.349998,37.222359,16114300,0.139999
11/04/2023,39.330002,39.700001,39.27,39.450001,37.316956,12539700,0.119999
12/04/2023,39.369999,39.630001,39.099998,39.200001,37.080475,13095200,-0.169998
13/04/2023,39.189999,39.32,38.919998,39.32,37.193989,13515800,0.130001
14/04/2023,39.369999,39.419998,38.889999,39.220001,37.099396,11008400,-0.149998
17/04/2023,39.220001,39.509998,39.139999,39.459999,37.326412,11572900,0.239998
18/04/2023,39.470001,39.490002,38.900002,38.939999,36.834534,16588500,-0.530002
19/04/2023,38.919998,38.990002,38.52,38.599998,36.512913,17701200,-0.32
20/04/2023,37.66,37.799999,36.98,37.189999,35.179153,31521300,-0.470001
21/04/2023,37.43,37.43,37.049999,37.32,35.302124,23823800,-0.11
24/04/2023,37.189999,37.490002,36.98,37.099998,35.094021,20362500,-0.090001
25/04/2023,36.709999,37.360001,36.57,37.299999,35.283207,24959400,0.59
26/04/2023,37.099998,37.439999,36.82,36.919998,34.923748,21499300,-0.18
27/04/2023,37.200001,38.810001,37.130001,38.790001,36.692642,28841000,1.59
28/04/2023,38.560001,39,38.459999,38.830002,36.730484,19194400,0.270001
01/05/2023,39.169998,39.18,38.68,38.709999,36.616966,17043500,-0.459999
02/05/2023,38.470001,38.509998,37.490002,37.669998,35.633198,17268700,-0.800003
03/05/2023,37.959999,38.299999,37.610001,37.98,35.926441,16703200,0.020001
04/05/2023,37.860001,37.959999,37.290001,37.349998,35.330502,16163100,-0.510003
05/05/2023,37.52,37.84,37.16,37.830002,35.78455,15809500,0.310002
08/05/2023,37.68,37.91,37.439999,37.830002,35.78455,10672400,0.150002
09/05/2023,37.82,37.82,37.43,37.57,35.538609,12226800,-0.25
10/05/2023,37.810001,37.830002,37.290001,37.630001,35.595364,14427500,-0.18
11/05/2023,37.41,37.639999,37.32,37.599998,35.566982,11068700,0.189998
12/05/2023,37.639999,37.740002,37.41,37.59,35.557529,10666900,-0.049999
15/05/2023,37.630001,37.630001,36.720001,36.77,34.781864,20408700,-0.860001
16/05/2023,36.619999,36.779999,36.040001,36.049999,34.100788,20244700,-0.57
17/05/2023,36.220001,36.34,36.040001,36.18,34.223766,16741100,-0.040001
18/05/2023,36.009998,36.169998,35.720001,36.130001,34.176472,20365900,0.120003
19/05/2023,36.220001,36.52,36.029999,36.049999,34.100788,16824900,-0.170002
22/05/2023,36.25,36.330002,35.91,35.959999,34.015659,16634300,-0.290001
23/05/2023,35.939999,36.91,35.799999,36.240002,34.280521,21539700,0.300003
24/05/2023,36.23,36.25,35.849998,35.869999,33.930523,16044200,-0.360001
25/05/2023,35.540001,35.560001,34.740002,34.82,32.937302,32465900,-0.720001
26/05/2023,34.84,35.060001,34.669998,35,33.107567,18216700,0.16
30/05/2023,34.970001,35.130001,34.779999,34.900002,33.012974,19353300,-0.069999
31/05/2023,34.860001,35.98,34.860001,35.630001,33.703506,53756700,0.77
01/06/2023,35.599998,35.900002,35.419998,35.720001,33.788639,20565300,0.120003
02/06/2023,34.400002,34.900002,33.720001,34.580002,32.710274,61482900,0.18
05/06/2023,34.779999,35.150002,34.450001,34.459999,32.596764,30125600,-0.32
06/06/2023,34.5,34.740002,34.330002,34.700001,32.823784,18406700,0.200001
07/06/2023,34.720001,35.279999,34.630001,35.259998,33.353504,25494100,0.539997
08/06/2023,35.240002,35.439999,34.98,35.43,33.514317,17749700,0.189998
09/06/2023,35.459999,35.619999,35.259998,35.470001,33.552155,14953900,0.010002
12/06/2023,35.66,35.779999,35.360001,35.610001,33.684586,14044500,-0.049999
13/06/2023,35.5,35.790001,35.419998,35.48,33.561611,17706700,-0.02
14/06/2023,35.630001,35.98,35.619999,35.73,33.798096,16538700,0.099999
15/06/2023,35.759998,36.470001,35.68,36.439999,34.469704,18890900,0.680001
16/06/2023,36.52,36.689999,36.169998,36.459999,34.488625,36093500,-0.060001
20/06/2023,36.080002,36.169998,35.779999,35.810001,33.873772,17687900,-0.270001
21/06/2023,35.700001,35.970001,35.5,35.830002,33.892693,17121200,0.130001
22/06/2023,35.82,35.919998,35.57,35.849998,33.911606,12431200,0.029998
23/06/2023,35.950001,36.080002,35.48,35.509998,33.589989,18959400,-0.440003
26/06/2023,35.66,36.139999,35.5,36.110001,34.157551,15840000,0.450001
27/06/2023,36.369999,36.68,36.220001,36.549999,34.573757,17757800,0.18
28/06/2023,36.5,36.860001,36.240002,36.82,34.829159,16756400,0.32
29/06/2023,36.790001,37.02,36.66,36.990002,34.989971,16740800,0.200001
30/06/2023,37,37.25,36.849998,37.189999,35.179153,19094800,0.189999
03/07/2023,37.169998,37.380001,36.959999,37.279999,35.264286,10367100,0.110001
05/07/2023,37.279999,37.68,37.23,37.48,35.453476,19868300,0.200001
06/07/2023,37.400002,37.41,37.060001,37.130001,35.122398,21558200,-0.270001
07/07/2023,36.220001,36.349998,35.869999,35.900002,34.566826,20468100,-0.319999
10/07/2023,35.919998,35.959999,35,35.139999,33.835049,30326400,-0.779999
11/07/2023,35.119999,35.220001,34.709999,34.990002,33.69062,28340300,-0.129997
12/07/2023,35.099998,35.240002,34.709999,34.860001,33.565445,27299600,-0.239997
13/07/2023,34.82,34.860001,34.419998,34.639999,33.353615,25641900,-0.180001
14/07/2023,34.43,34.5,33.950001,34.009998,32.747009,31544600,-0.420002
17/07/2023,33.650002,33.650002,31.25,31.459999,30.291708,97510600,-2.190003
18/07/2023,32.02,33.150002,31.969999,32.27,31.071629,79722200,0.25
19/07/2023,33.709999,34.16,33.16,33.970001,32.708496,61881000,0.260002
20/07/2023,33.900002,34,33.509998,33.639999,32.390751,32839900,-0.260003
21/07/2023,33.509998,33.939999,33.360001,33.880001,32.621838,25162400,0.370003
24/07/2023,33.880001,34.599998,33.709999,33.98,32.718128,30784200,0.099999
25/07/2023,34.639999,34.950001,33.720001,34.240002,32.968472,35719500,-0.399997
26/07/2023,33.849998,34.610001,33.77,34.34,33.064754,27916000,0.490002
27/07/2023,34.23,34.610001,33.540001,33.549999,32.304092,28097500,-0.680001
28/07/2023,33.669998,34.32,33.66,34.029999,32.76627,30642100,0.360001
31/07/2023,34,34.119999,33.84,34.080002,32.814415,24500400,0.080002
01/08/2023,34.290001,34.299999,33.32,33.43,32.188553,27289500,-0.860001
02/08/2023,33.470001,33.700001,33.220001,33.32,32.082634,20481600,-0.150001
03/08/2023,33.049999,33.25,32.73,33.060001,31.832293,20465700,0.010002
04/08/2023,33,33.029999,32.529999,32.619999,31.40863,24558300,-0.380001
07/08/2023,32.650002,32.830002,32.18,32.529999,31.321972,24314000,-0.120003
08/08/2023,32.450001,32.810001,32.43,32.57,31.360487,22178900,0.119999
09/08/2023,32.509998,32.830002,32.34,32.709999,31.495285,20798500,0.200001
10/08/2023,32.849998,33.32,32.82,33.02,31.793776,19031600,0.170002
11/08/2023,32.959999,33.419998,32.950001,33.360001,32.121151,15262000,0.400002
14/08/2023,33.189999,33.59,33.139999,33.560001,32.313725,17934000,0.370002
15/08/2023,33.349998,33.509998,33.209999,33.259998,32.02486,15528600,-0.09
16/08/2023,33.299999,33.639999,33.139999,33.27,32.034492,17395100,-0.029999
